ax,ay,az
-7.19,2.59,0.91
-7.55,2.22,0.82
-7.86,1.75,0.85
-6.19,-0.27,0.16
-5.78,-0.55,-0.1
-5.49,-0.71,-0.57
-5.13,-0.96,-0.84
-3.04,-0.95,-1.8
-1.89,-1.35,-2.63
-0.78,-1.96,-3.37
1.46,-3.39,-4.76
2.86,-4.51,-5.39
3.99,-5.86,-5.69
6.99,-9.15,-7.07
9.77,-12.44,-7.38
13.78,-17.02,-7.44
24.1,-32.87,-10.24
23.29,-42.92,-11.22
16.51,-45.97,-10.29
5.7,-41.56,-6.46
-13.81,-36.9,4.15
-20.52,-37.22,9.3
-21.86,-37.76,12.36
-21.69,-29.23,6.08
-20.82,-21.76,-0.07
-21.85,-13.15,-6.89
-24.62,8.01,-21.32
-23.21,15.65,-25.24
-22.55,19.51,-24.51
-22.32,18.99,-18.86
-30.06,-4.81,14.77
,,
-0.43,-0.42,0.01
-0.63,-0.25,0.18
-0.85,0.13,0.52
-0.93,0.12,0.56
-1.01,0.02,0.57
-0.99,-0.12,0.63
-0.91,-0.24,0.63
-0.91,-0.21,0.74
-0.99,-0.07,1.05
-1.65,0.44,1.64
-1.97,0.68,1.77
-2.4,1.12,1.87
-3.26,1.65,1.33
-3.54,1.74,1.05
-3.81,2.01,1.28
-4.4,2.64,1.95
-4.62,2.58,2.05
-4.84,2.5,2.02
-4.36,2.2,1.23
-4.2,2.13,0.71
-4.25,1.79,0.46
-4.26,1.07,0.4
-3.7,0.14,0.35
-3.48,0.06,0.4
-3.1,-0.01,0.36
-2.32,0.21,0
-2.03,0,-0.24
-1.73,-0.36,-0.42
-1.76,-0.41,-0.77
-1.98,-0.51,-0.86
-1.65,-0.83,-1.01
-1.45,-1.43,-1.13
0.14,-2.01,-1.4
1.1,-2.23,-1.43
1.64,-2.47,-1.5
1.89,-3.07,-2.26
1.49,-3.73,-2.3
0.84,-4.33,-2.14
0.71,-5.04,-2.07
1.44,-5.56,-1.83
2.19,-6.02,-1.68
2.64,-6.38,-1.57
3.57,-7.72,-1.54
3.58,-8.73,-1.6
3.92,-10.77,-1.86
8.28,-17.47,-0.45
10.77,-24.11,0.93
11.78,-31.14,2.58
7.26,-39.92,4.85
2.77,-38.95,6.69
,,
-3.54,1.74,1.05
-3.81,2.01,1.28
-4.4,2.64,1.95
-4.62,2.58,2.05
0.36,-1.01,-2.32
0.43,-0.6,-2.56
0.81,-0.6,-2.8
1.03,-0.65,-3.16
1.11,-0.37,-3.34
0.72,-0.25,-3.16
0.42,-0.12,-2.83
0.08,-0.28,-2.54
0.03,-1.2,-2.27
0.18,-1.79,-2.26
0.42,-2.42,-2.35
1.33,-4.07,-2.56
1.78,-4.97,-2.87
2.21,-5.9,-3.03
2.36,-6.62,-3.1
3.4,-7.99,-3.35
5.53,-9.7,-3.77
8.68,-12.47,-4.36
16.08,-24.82,-3.37
19.28,-36.66,-1.32
20.27,-47.53,1.07
8.82,-47.58,3.64
-2.77,-47.71,6.79
-12.12,-47.82,10.87
-21.04,-46.82,11.67
-33.93,-25.32,3.09
-36.99,-10.32,-8.97
-38.11,7.37,-23.21
-36.08,31.17,-36.91
-33.32,32.06,-34.99
-24.19,33.59,-28.18
-10.75,6.07,-1.41
-22.14,-9.72,27.3
-30.35,-5.32,28.27
-30.09,-6.5,6.12
-25.27,1.74,8.51
-17.62,6.63,2.24
-27.66,12.57,0.83
9.35,10.85,-2.85
6.45,8.57,-0.45
-2.3,1.91,-1.24
-3.08,-1.91,-1.93
-0.21,-2.97,-1.8
3.19,-2.48,-2.7
5.48,-0.27,-2.64
3.74,-0.38,-2.39
,,
0.06,-2.08,-3.12
-0.39,-1.39,-2.98
-2.56,0.38,-2.11
-2.56,0.75,-1.77
-2.56,0.75,-1.77
-2.25,0.89,-1.38
-1.54,0.47,-1.38
-1.2,-0.26,-1.61
-1.93,-0.77,-1.62
-1.93,-0.77,-1.62
-2.66,0.53,-1.48
-2.6,1.77,-1.35
-1.17,4.3,-0.28
-1.39,4.34,0.06
-1.39,4.34,0.06
-1.77,4.55,0.05
-3.1,16.21,1.92
-6.89,20.87,2.74
-6.84,5.8,0.76
-6.84,5.8,0.76
-5.42,-0.57,1.3
-4.57,-3.64,2.96
1.09,-9.52,-0.69
3.62,-10.1,-5.01
3.62,-10.1,-5.01
4.26,-7.4,-4.15
1.17,-4.04,-0.86
-0.82,-2.4,0.47
-1.47,-1.53,1.98
-0.55,-2.34,2.47
0.64,-2.72,2.03
1.16,-3.41,1.35
-0.27,-2.4,0.59
-0.28,-1.69,0.69
-0.22,-0.37,0.65
-0.59,1.73,0.84
-1.28,4.7,1.05
-1.34,5.63,1.6
-1.99,6.18,2.23
-0.94,5.05,1.92
-0.79,4,2.34
-1.14,2.24,2.15
0.1,0.38,1.47
0.65,-0.08,0.99
0.58,-0.26,0.48
0.52,-0.34,0.15
0.84,-1.36,-0.11
1.16,-2.05,-0.04
1.07,-2.41,0.26
0.96,-3.37,1.08
,,
0.23,-0.04,-0.16
0.2,0.19,-0.14
0.35,0.36,-0.29
0.36,0.34,-0.23
0.26,0.04,-0.25
0.04,-0.56,-0.52
0.32,-0.54,-0.61
0.72,-0.38,-0.67
1.07,-0.38,-0.82
1.33,-0.5,-1.41
1.79,-0.59,-1.54
2.25,-0.97,-1.68
1.81,-1.74,-1.47
1.37,-2.39,-1.23
1.42,-3.23,-1.23
2.34,-4.42,-1.83
3.39,-4.92,-2.4
4.76,-5.4,-2.99
5.77,-6.38,-3.53
6.57,-7.52,-3.05
5.58,-7.77,-2.41
3.65,-7.95,-1.76
0.75,-8.01,-1.29
1.31,-7.27,-1.24
2.31,-6.9,-1.63
3.77,-8.83,-3.24
3.55,-10.73,-2.88
2.91,-12.46,-1.73
-5.96,-40.18,14.78
-10,-26.19,13.63
-15.03,-1.42,7.03
-13.85,17.57,1.45
-14.05,20.99,3.53
-16.89,15.23,3.59
-16.99,12.26,2.24
-11.69,3.68,0.16
-7.15,0.95,3.49
-3.51,0.02,2.7
-0.9,7.72,-5.92
0.5,6.4,-4.99
-0.39,5.1,-2.26
-0.44,3.05,0.16
-2.89,1.14,1.5
-3.66,3.49,2.67
-4.01,4.97,2.53
-2.56,5.21,0.22
-1.74,5.47,0.67
-1.85,5.15,1.32
-2.96,4.18,2.02
-2.96,3.74,1.93
,,
1.33,-0.5,-1.41
1.79,-0.59,-1.54
2.25,-0.97,-1.68
1.81,-1.74,-1.47
1.37,-2.39,-1.23
1.42,-3.23,-1.23
2.34,-4.42,-1.83
3.39,-4.92,-2.4
0.49,-1.26,-0.98
0.26,-1.59,-1.37
0.42,-1.86,-1.7
0.77,-2.08,-1.93
1.1,-2.24,-2.09
1.1,-2.24,-2.09
1.08,-2.99,-2.47
1.57,-4,-2.81
2.4,-4.98,-3.34
2.79,-5.29,-3.26
2.79,-5.29,-3.26
3.04,-5.53,-3.32
1.47,-4.84,-2.6
0.82,-4.96,-2.36
0.72,-4.85,-1.93
0.72,-4.85,-1.93
1.12,-4.3,-1.07
1.99,-4.26,-0.46
-0.35,-3.87,2.36
-2.17,-3.75,3.24
-2.17,-3.75,3.24
-4.39,-3.84,3.53
-4.9,-10.29,3.59
-9.67,-22.13,11.47
2.77,2.46,14.92
2.77,2.46,14.92
-4.05,10.9,9.14
-7.17,20.77,-0.78
-7.25,0.71,6.75
-4.99,3.36,6.41
-4.99,3.36,6.41
-6.53,-7.79,5.87
-3.17,2.91,-6.88
1.38,-7.5,-3.02
-3.85,-1.69,-1.28
-3.85,-1.69,-1.28
-6.49,0.97,0.36
-7.94,1.99,2.2
-7.78,6.14,2.76
-8.02,7.99,2.84
-8.02,7.99,2.84
-6.95,9.19,2.32
,,
1.79,-0.59,-1.54
2.25,-0.97,-1.68
1.81,-1.74,-1.47
1.37,-2.39,-1.23
1.42,-3.23,-1.23
2.34,-4.42,-1.83
3.39,-4.92,-2.4
0.49,-1.26,-0.98
0.26,-1.59,-1.37
0.42,-1.86,-1.7
0.77,-2.08,-1.93
1.1,-2.24,-2.09
1.1,-2.24,-2.09
1.08,-2.99,-2.47
1.57,-4,-2.81
2.4,-4.98,-3.34
2.15,-5.4,-1.54
1.88,-5.33,-1.55
1.46,-5.02,-1.48
0.2,-3.57,-1.02
-0.19,-2.98,-0.81
-0.59,-2.24,-0.57
-0.07,-1.64,-0.52
0.66,-1.93,-0.49
1.24,-2.45,-0.41
1.64,-3.06,-0.15
1.58,-4.43,0.59
1.25,-4.23,1.36
0.09,-3.71,2.33
-2.65,-3.98,4.38
-3.19,-4.95,4.38
-2.53,-6.41,3.39
-0.75,-7.23,2.63
-0.72,-7.17,2
0.41,-8.41,0.42
0.76,-16.83,0.48
-2.83,-14.61,9.24
-8.43,1.49,4.54
-8.11,4.15,-3.67
-5.77,5.03,-0.08
-8.67,4.07,-1.07
-7.3,12.08,-3.93
-11.41,-14.53,6.9
-13.44,-2.23,7.92
-12.51,11.74,-0.04
-10.65,16.23,-0.25
-8.49,13.72,-0.84
-7.45,12.56,0.51
-6.77,10.29,1.41
-3.3,7.24,1.66
,,
-0.19,-0.42,-0.15
0.04,-0.43,-0.31
0.37,-0.25,-0.29
0.14,-0.36,-0.32
-0.02,-0.36,-0.39
-0.02,-0.34,-0.43
-0.06,-0.01,-0.48
-0.08,-0.01,-0.44
-0.02,0.03,-0.42
-0.02,0.03,-0.42
0.25,0.26,-0.72
0.57,0.17,-0.82
0.94,-0.64,-1
0.95,-1.53,-1.02
0.88,-2.59,-1.16
1.03,-3.69,-1.45
2.15,-5.19,-1.92
2.51,-5.95,-2.09
2.67,-6.75,-2.2
3.06,-7.25,-1.98
3.35,-6.85,-1.39
3.36,-6.45,-0.73
2.81,-7.76,-0.22
2.29,-8.6,0.22
1.81,-9.37,0.52
1.1,-9.23,1.15
0.51,-8.98,1.96
0.07,-9,1.76
-0.45,-9.19,1.54
-0.45,-9.19,1.54
0.39,-11.79,0.74
-8.98,-37.76,16.84
-4.17,-15.57,6.41
-14.93,4.7,0.86
-14.93,4.7,0.86
-21.39,29.68,14.63
-12.38,15.7,-6.32
-7.89,11.98,-4.33
-2.57,12.13,-7.52
-2.57,12.13,-7.52
1.62,-16.28,9.31
-13.02,9.53,-5.21
-6.39,6.07,-1.54
-3.07,7.2,-2.26
-3.07,7.2,-2.26
-3.21,7.71,-0.73
-3.52,7.33,0.72
-2.61,7.51,1.23
-2.14,7.46,1.6
-2.14,7.46,1.6
,,
0.36,-0.94,0.07
0.13,-1.05,0
0.36,-1.12,-0.13
0.48,-1.27,-0.22
0.59,-1.52,-0.27
0.68,-1.74,-0.31
0.62,-2.49,-0.64
0.81,-2.8,-0.82
0.98,-3.08,-1.04
0.81,-3.04,-1.41
0.74,-2.85,-1.57
0.87,-2.67,-1.63
1.26,-3.04,-2.18
1.55,-3.1,-2.47
1.86,-3.36,-2.78
2.02,-3.59,-2.84
2,-4.28,-3.19
2.16,-4.45,-3.09
2.13,-4.55,-2.87
1.97,-4.29,-2.31
1.66,-3.62,-1.45
1.09,-3.12,-0.45
0.52,-4.41,0.32
0.64,-5.08,0.81
0.08,-5.67,1.5
-0.87,-6.08,1.95
-2.1,-6.81,2.51
-1.01,-6.79,2.57
-0.94,-11.84,4.97
-0.63,-24.74,12.45
-0.61,-8.81,12.03
-6.64,9.04,10.33
-13.1,24.7,4.11
-10.1,19.16,-3.83
-5.41,9.99,-4.72
-0.15,4.17,-4.18
-5.36,-7.61,8.11
-6.61,17.52,0.61
-8.59,-11.44,-9.13
-2.67,-1.44,2.47
-5.83,4.98,-4.93
-3.4,7.96,-0.31
-4.29,6.32,-0.11
-4.67,6.11,0.4
-4.59,6.8,1.48
-4.26,7.54,1.78
-2.86,7.2,2.21
-2.03,6.78,2.44
-1.64,5.96,2.53
-1.34,4.53,2.71
,,
1.55,-3.1,-2.47
1.86,-3.36,-2.78
2.02,-3.59,-2.84
2,-4.28,-3.19
0.58,-0.68,-0.36
0.7,-0.86,-0.45
0.99,-1.25,-0.71
0.87,-1.49,-0.75
0.67,-1.85,-0.91
0.63,-2.44,-1.33
0.78,-2.64,-1.59
1.06,-2.58,-1.78
1.32,-2.76,-2.24
1.39,-3.14,-2.34
1.58,-3.66,-2.54
1.81,-4.04,-2.77
2.36,-4.02,-3.27
2.52,-3.95,-3.14
2.2,-3.74,-2.97
1.76,-3.68,-2.68
1.45,-3.76,-2.21
0.92,-3.79,-1.77
-0.92,-3.16,-0.41
-1.8,-3.03,0.13
-1.8,-3.03,0.13
-1.67,-2.64,0.82
-0.09,-2.52,1.04
0.59,-2.64,1.2
0.97,-2.79,1.26
0.97,-2.79,1.26
0.32,-1.56,3.35
-1.39,-1.76,3.96
-3.9,-4.39,4.39
-3.7,-5.74,4.4
-3.14,-8.01,4.45
-3.82,-8.97,5
-4.58,-15.28,6.96
1.98,-7.59,9.4
-0.51,-2.24,11.9
-5.13,15.46,1.25
-0.74,10.13,-3.91
3.53,3.06,-4.11
-3.59,-10.99,4.47
-5.74,-0.89,6.67
-5.74,-0.89,6.67
-11.83,5.55,2.75
0.84,-13.85,8.34
-8.34,-4.16,3.09
-11.72,4.94,-2.93
-11.72,4.94,-2.93
,,
1.58,-3.66,-2.54
1.81,-4.04,-2.77
2.36,-4.02,-3.27
-0.24,-1.09,-0.23
-0.2,-1.14,-0.21
0.01,-1.19,-0.33
0.53,-0.77,-0.54
0.74,-0.65,-0.65
0.85,-0.67,-0.8
0.95,-1.1,-1.16
0.88,-1.48,-1.44
0.89,-1.83,-1.73
1.06,-2.1,-2.04
1.23,-2.56,-2.62
1.2,-2.94,-2.95
1.29,-3.55,-3.32
2.25,-4.6,-4.47
3.03,-5,-4.75
3.41,-5.12,-4.73
2.92,-4.99,-4.47
2.64,-5.17,-3.97
2.09,-5.99,-3.47
1.27,-6.93,-3
-0.2,-7.48,-1.39
-0.66,-7.19,-0.27
-0.73,-6.45,0.65
-1.52,-6.67,2.18
-2.1,-6.83,2.09
-1.66,-7.04,1.86
-1.87,-8.52,2.45
-3.32,-8.58,3.35
-4.54,-10.33,4.85
-13.56,-32.18,17.15
-5.01,-11.2,9.02
-0.59,2.75,5.67
-6.89,7.17,12.96
-13.79,31.84,-6.61
-6.54,19.22,-12.7
3.57,8.68,-9.63
3.97,-8.46,6.59
-6.19,-1.46,9.54
-11.58,5.5,-2.11
-5.02,0.32,12.91
-12.18,10.59,-1.97
-8.41,14.82,-5.15
-4.34,9.78,2.28
-7.73,6.62,2.19
-7.29,5.31,3
-5.15,4.79,3.07
-1.73,5.82,3.03
,,
1.81,-4.04,-2.77
2.36,-4.02,-3.27
-0.24,-1.09,-0.23
-0.2,-1.14,-0.21
0.01,-1.19,-0.33
0.53,-0.77,-0.54
0.74,-0.65,-0.65
0.85,-0.67,-0.8
0.95,-1.1,-1.16
0.88,-1.48,-1.44
0.89,-1.83,-1.73
1.06,-2.1,-2.04
1.23,-2.56,-2.62
1.2,-2.94,-2.95
1.29,-3.55,-3.32
2.25,-4.6,-4.47
1.82,-4.05,-3.94
2.18,-5.21,-3.91
1.34,-4.97,-3.83
0.61,-5.1,-3.36
0.2,-4.75,-2.72
0.45,-4.25,-0.89
-0.41,-4.72,-0.05
-1.32,-4.14,0.89
-1.95,-3.77,1.93
-2.5,-4.03,3.27
-1.51,-4.64,3.38
-1.13,-4.66,3.82
-3.91,-2.78,4.98
-4.66,-2.04,5.08
-4.35,-1.19,5.29
-4.98,-2.54,5.63
-5.63,-2.84,5.48
-5.34,-4.1,5.4
-7.98,-14.58,9.27
-3.46,-12.19,7.13
-5.72,-10.73,6.68
-14.34,-5.53,7.58
-15.18,28.47,9.79
-9.84,22.92,-3.38
-4.25,14.73,-8.87
3.72,5.82,-9.56
6.94,2.01,-7.25
6.57,-10.11,-4.43
0.17,-20.11,-1.29
-5.61,-5.69,-0.58
-11.14,5.62,0.85
-12.13,10.16,0.62
-8.06,12.08,-0.38
-7.51,12.16,1.78
,,
0.53,-0.77,-0.54
0.74,-0.65,-0.65
0.85,-0.67,-0.8
0.95,-1.1,-1.16
0.88,-1.48,-1.44
0.89,-1.83,-1.73
1.06,-2.1,-2.04
1.23,-2.56,-2.62
1.2,-2.94,-2.95
1.29,-3.55,-3.32
2.25,-4.6,-4.47
1.82,-4.05,-3.94
-1.33,-0.9,-0.03
-2.71,1.02,1.44
-2.71,1.02,1.44
-3.29,1.54,2.41
-3.93,2.06,3.63
-4.71,1.4,5.83
-4.14,0.71,6.53
-3.63,0.18,6.9
-8.52,3.11,8.76
-10.11,3.98,8.6
-7.72,2.66,6.59
-4.99,4.28,5.97
-0.06,0.47,3.94
-0.07,-0.75,0.78
-5.58,-5.58,3.12
-2.75,-3.24,5.53
0.71,0.83,3.85
-3.5,-0.89,3.31
-2.51,0.36,2.56
1.08,0.02,0.48
-2.49,0.74,-0.49
1.47,-0.93,-3.61
0.24,7.87,-2.75
-0.47,13.01,-4.6
1.05,-8.27,-5.23
-2.55,-8.64,2.61
-3.42,1.45,2.86
-1.9,2.21,1.11
-3.45,1.42,2.71
-4.96,2.34,3.69
-7.04,3.1,5.08
-8.02,3.72,5.78
-8.19,4.75,5.98
-6.6,5.08,5.43
-4.9,5.62,4.96
-1.77,6.04,3.66
-0.68,5.36,3.11
-0.48,4.01,2.84
,,
-0.94,-1.18,2
0,-0.85,1.45
0.27,-0.21,1.46
0.27,-0.48,2.46
-0.39,-0.63,2.97
-1.23,-0.6,3.62
-1.65,-1.48,3.97
-2.23,-1.41,3.41
-2.36,-1.01,2.86
-1.91,-0.29,2.4
-0.88,0.68,1.75
-0.61,1,1.42
-0.25,1.27,1.25
0.9,1.23,1.43
1.02,0.35,1.5
0.07,-1.31,2.09
-0.31,-4.66,4.33
1.94,-6.19,3.22
3.71,-6.73,1.37
1.68,-5.31,0.83
-2.48,-4.48,3.27
-1.18,-1.95,3.91
0.2,1.95,2.94
-2.12,0.33,4.27
-1.53,-3.3,4
1.78,-4.9,0.72
2.96,-3.24,-1.6
0.46,-4.8,-1.78
1.41,2.03,-1.45
-2.33,-3.12,-2.64
-9.49,-1.21,-0.88
-13.15,17.81,8.95
-11.37,11.98,-0.22
-6.71,-9.14,8.4
-17.16,4.61,18.42
-18.49,13.59,5.9
-9.19,8.23,3.07
-6.67,3.7,2.02
-4.77,2.03,2.23
-1.95,0.98,2.2
2,2.95,2.53
2.09,4.21,1.43
1.86,4.96,0.49
0.73,3.78,-0.78
0.73,3.12,-1.45
1.14,3.03,-1.54
-0.28,3.3,-0.96
-1.89,3.24,-0.84
-3.05,3.71,-0.68
-3.47,3.96,-0.56
,,
0,-0.85,1.45
0.27,-0.21,1.46
0.27,-0.48,2.46
-0.39,-0.63,2.97
-1.23,-0.6,3.62
-1.65,-1.48,3.97
-2.23,-1.41,3.41
-2.36,-1.01,2.86
-1.91,-0.29,2.4
-0.88,0.68,1.75
-0.61,1,1.42
-0.25,1.27,1.25
0.9,1.23,1.43
1.02,0.35,1.5
0.07,-1.31,2.09
-0.31,-4.66,4.33
-4.82,-13.17,11.57
-13.6,17.68,13.96
-10.45,20.84,1.26
-9.31,14.71,-2.28
-5.74,11.43,-3.52
-2.67,13.5,-1.58
2.93,-9.16,1.33
2.93,-9.16,1.33
0.89,-17.76,9.48
-13.31,0.34,6.33
-11.73,2.9,5.83
-9.04,7.12,5.24
-9.04,7.12,5.24
-6.08,8.81,5.23
-2.35,7.6,4.67
-3.59,6.9,5.12
-6.47,5.81,6.13
-6.47,5.81,6.13
-6.7,4.44,6.01
-4.3,1.76,3.14
-1.58,2.36,1.52
0.45,2.85,-0.24
0.45,2.85,-0.24
1.71,3,-1.38
2.04,1.79,-2.59
1.58,0.95,-2.72
0.19,-0.81,-2.69
0.19,-0.81,-2.69
-0.71,-2.16,-2.64
0.16,-3.33,-3.23
0.81,-2.98,-3.65
1.35,-2.64,-4.11
1.35,-2.64,-4.11
1.95,-1.65,-4.04
,,
-1.65,-1.48,3.97
-2.23,-1.41,3.41
-2.36,-1.01,2.86
-1.91,-0.29,2.4
-0.88,0.68,1.75
-0.61,1,1.42
-0.25,1.27,1.25
0.9,1.23,1.43
1.02,0.35,1.5
0.07,-1.31,2.09
-0.31,-4.66,4.33
-4.82,-13.17,11.57
-1.31,-0.33,0.89
-2.12,1.02,0.36
-2.33,1.74,-0.4
-1.3,-4.27,-1.65
-1.26,-13.01,3.7
-5.74,-9.59,11.92
-2.92,4.38,3.51
-7.74,9.25,4.95
-3.57,12.6,4.78
-7.61,2.79,4.56
-5.16,8.07,8.2
-8.88,7.06,4.56
-1.6,-7.46,-6.86
-5.1,-9.85,9.28
-8.89,-6.18,2.41
-9.29,-2.88,3.18
-4.7,-6.29,8.42
-4.2,-3.37,7.99
-3.82,-0.31,8.25
-5.38,4.77,7.6
-5.95,7.03,7.22
-5.33,7.98,6.33
-3.19,8.23,4.51
-2.59,7.21,3.16
-1.27,6.2,1.56
0.49,5.58,0.24
3.83,4.34,-1.7
3.7,3.52,-2.04
2.83,2.2,-1.99
1.16,-0.42,-1.34
0.73,-1.36,-1.29
0.4,-1.66,-1.37
0.65,-1.68,-2
0.98,-1.67,-2.36
1.1,-1.84,-2.81
1.22,-1.82,-3.23
1.65,-1.81,-3.57
1.39,-1.42,-3.21
,,
1.02,0.35,1.5
0.07,-1.31,2.09
-0.31,-4.66,4.33
-4.82,-13.17,11.57
-1.31,-0.33,0.89
-2.12,1.02,0.36
-2.33,1.74,-0.4
-1.3,-4.27,-1.65
-1.26,-13.01,3.7
-0.38,-0.76,0.57
0.14,-2.48,0.32
0.54,-2.34,0.1
0.73,-0.95,0.11
0.55,1.13,0.65
0.14,1.42,1.07
-0.82,1.68,1.7
-3.75,2.19,3.53
-5.2,3.13,4.69
-5.76,3.29,5.61
-4.49,0.55,4.1
-2.39,-11.7,6.02
-3.12,-24.7,11.39
3.06,-22.59,9.05
-7.03,9.28,4.81
-10.51,18.42,15.28
-11.59,20.79,8.33
0,1.05,-2.94
3.26,-0.52,1
0.3,-10.62,2.64
-1.66,-7.71,5.83
-0.92,3.27,-3.91
6.51,-9.17,-8.98
4.56,-7.29,-1.65
-2.24,-1.63,-0.34
-2.39,-1.02,2.64
-5.47,-0.07,4.96
-9.44,-1.02,4.8
-7.1,1.21,4.62
-4.6,3.44,4.23
-3.8,5.97,2.92
-4.01,7.6,2.88
-3.81,9.02,3.02
-3.38,9.73,2.97
-2.44,9.15,2.49
-1.87,8.34,2.29
-1.71,7.41,2.18
-2.39,5.68,2.35
-2.29,4.86,2.05
-1.97,4.38,2.15
-2.15,3.01,1.73
,,
0.07,-1.31,2.09
-0.31,-4.66,4.33
-4.82,-13.17,11.57
-1.31,-0.33,0.89
-2.12,1.02,0.36
-2.33,1.74,-0.4
-1.3,-4.27,-1.65
-1.26,-13.01,3.7
-0.38,-0.76,0.57
0.14,-2.48,0.32
0.54,-2.34,0.1
0.73,-0.95,0.11
0.55,1.13,0.65
0.14,1.42,1.07
-0.82,1.68,1.7
-3.75,2.19,3.53
0.41,-7.12,3.36
0.64,-7.22,3.64
0.84,-6.97,3.29
1.18,-6.65,3.04
0.61,-6.01,3.11
0.58,-5.17,2.97
0.4,-3.91,2.83
-1.67,-2.9,3.69
-2.59,-2.77,4.27
-3.03,-3.22,4.21
-2.54,-3.04,2.31
-1.17,-1.48,0.51
-1.05,-1.86,0.85
-5.99,-12,9.7
-1.74,-19.95,10.29
4.96,-10.97,5.11
2.74,-3.4,1.99
-3.51,3.27,-2.37
-4.18,5.38,2.14
-8.59,13.08,8.86
-1.98,10.23,0.64
2.22,1.25,0.33
4.9,-5.91,1.23
2.39,-14.29,1.73
-0.43,-6.96,-0.94
-3.52,0.5,-1.24
-5.2,4.46,0.15
-9,12.62,1.17
-12.53,21.29,1.51
-6.14,-0.29,-2.81
-14,-0.35,14.91
-12.31,12.37,3.28
-4.98,13.46,0.44
1.34,6.26,0.18
,,
0.54,-2.34,0.1
0.73,-0.95,0.11
0.55,1.13,0.65
0.14,1.42,1.07
-0.82,1.68,1.7
-3.75,2.19,3.53
0.41,-7.12,3.36
0.04,-5.25,1.31
0.05,-5.04,1.52
-0.22,-3.4,1.74
-0.11,-2.78,1.24
-0.09,-2.59,0.93
-0.24,-2.29,0.86
0.37,-1.81,1.1
1.45,-2.43,1.19
2.35,-3.61,1.1
3.23,-6.45,1.66
2.46,-7.4,2.01
0.95,-7.87,2.76
-1.97,-6.92,3.84
-2.36,-6.12,3.9
-2.08,-5.23,3.62
-1.77,-4,3.12
-1.12,-3.08,1.17
-0.5,-3.48,0.46
-0.62,-5.57,0.86
-4.97,-17.97,4.42
-0.42,-14.3,6.06
-5.29,1.86,6.39
-17.85,28.09,8.23
-11.07,14.44,-1.61
-5.34,7.95,1.31
-4.73,2.12,2.8
-5.85,5.37,4.57
-5.87,8.77,-5.52
-2.69,-12.81,-2.03
-0.53,-1.07,-2.48
-1.94,3.8,0.81
-3.56,2.07,2.83
-4.23,5.38,3.68
-4.12,5.02,3.82
-4.54,5.25,3.34
-3.96,6.54,3.03
-2.15,7.05,2.95
-1.71,6.04,2.73
-1.36,5.06,2.66
-1.13,3.44,2.46
-0.98,3.04,2.35
-0.72,2.85,2.32
-0.78,2.62,2.2
,,
0.14,1.42,1.07
-0.82,1.68,1.7
-3.75,2.19,3.53
0.41,-7.12,3.36
0.04,-5.25,1.31
0.05,-5.04,1.52
-0.22,-3.4,1.74
-0.11,-2.78,1.24
-0.09,-2.59,0.93
-0.24,-2.29,0.86
0.37,-1.81,1.1
1.45,-2.43,1.19
2.35,-3.61,1.1
3.23,-6.45,1.66
-0.73,-3.04,2.7
-0.33,-4.29,2.72
0.32,-7.48,2.2
-0.23,-7.44,2.4
-0.99,-6.65,2.73
-1.54,-5.65,2.85
-3.16,-4.5,3.69
-3.95,-4.27,4.61
-2.86,-5.23,5.63
-1.35,-6.83,2.44
-0.6,-11.26,3.45
-3.82,-7.09,5.84
-12,20.55,7.72
-7.33,14.48,-1.45
-1.5,7.7,-5.63
-3.87,-0.03,-3.43
-1.86,11.65,1.27
-1.66,-4.4,-0.8
-0.24,-17.37,0.77
-0.24,-17.37,0.77
-9.22,8.88,0.54
-7.93,8.27,1.95
-4.67,8.33,2.66
-4.1,7.69,2.95
-4.1,7.69,2.95
-3.83,6.4,3.37
-2.1,3.26,3.53
-1.41,3.07,3.51
-1.01,2.76,3.26
-1.01,2.76,3.26
-0.91,2.09,3.27
-1.28,2.04,3.16
-0.86,2.3,2.67
-0.8,2.44,2.42
-0.8,2.44,2.42
-0.96,2.41,2.1
,,
2.35,-3.61,1.1
3.23,-6.45,1.66
-0.73,-3.04,2.7
-0.33,-4.29,2.72
0.32,-7.48,2.2
1.05,-1.08,0.34
0.87,-1.99,0.42
0.7,-2.46,0.45
0.44,-2.63,0.34
0.68,-3.22,0.28
1.07,-3.75,0.43
1.24,-4.26,0.76
1.69,-5.09,0.84
1.83,-5.06,1.06
1.73,-5.04,1.3
1.32,-5.9,1.64
1.03,-6.31,2.22
0.23,-7,3.08
-0.52,-8.37,4.77
-0.75,-8.47,5.12
-0.69,-7.98,4.97
-0.63,-7.18,4.69
-1.15,-4.67,4.6
-1.58,-3.5,4.54
-1.81,-2.45,4.22
-0.96,-3.31,2.14
-0.15,-4.96,0.9
1.42,-8.41,-0.51
-0.66,-20.97,3.06
-2.22,-25.22,8.24
-3.47,-18.36,7.28
-1.77,-7.93,-0.2
-16.88,13.67,15.9
-22.2,32.11,16.34
-15.43,30.43,-4.57
-0.65,7.93,-9.26
1.61,4.75,-2.86
2.13,5.37,-1.97
1.72,-12.8,5.39
-0.61,-9.32,5.56
-2.6,-1.84,0.64
-2.85,2.12,1.91
-4.44,6.29,4.12
-3.96,6.47,4.08
-3.63,6.54,4.76
-3.52,5.52,5
-2.89,4.33,4.92
